prod,row_idx_i,col_idx_j
1705,192,32
2409,192,166
2994,192,182
1241,192,192
1735,192,195
471,192,196
2499,192,209
2158,192,224
1971,192,247
3976,192,27
1068,192,31
3670,192,83
6813,192,100
7117,192,114
5981,192,122
1399,192,127
8674,192,137
3155,192,142
4359,192,162
5829,192,192
1512,192,212
5168,192,215
6559,192,230
1442,192,244
2463,192,23
1788,192,46
732,192,66
703,192,98
2057,192,102
2300,192,123
1709,192,168
2574,192,180
862,192,192
3321,192,195
313,192,214
6419,192,33
2946,192,45
9109,192,86
6710,192,97
6669,192,104
9707,192,111
2727,192,112
9504,192,116
6233,192,118
2262,192,124
7979,192,150
7882,192,160
8465,192,192
1580,192,230
8786,192,244
5098,192,10
4449,192,47
4586,192,57
2512,192,62
4045,192,70
674,192,85
4783,192,91
2460,192,93
4883,192,97
2604,192,103
4960,192,112
4240,192,126
1056,192,131
5700,192,133
4896,192,150
3988,192,155
3073,192,179
3112,192,192
4995,192,194
6252,192,209
4318,192,239
2325,192,39
1432,192,53
383,192,69
3095,192,77
982,192,94
2598,192,97
853,192,109
1977,192,127
2378,192,138
2620,192,147
2397,192,162
1674,192,190
647,192,192
1392,192,205
2521,192,211
3113,192,218
7744,192,5
2507,192,49
5361,192,61
3865,192,65
6424,192,145
2746,192,167
8646,192,192
2801,192,206
2905,192,27
9258,192,68
11426,192,72
6595,192,96
4708,192,140
6814,192,162
8646,192,192
3883,192,202
404,192,6
3275,192,23
1101,192,27
1524,192,74
462,192,76
2966,192,78
1248,192,91
946,192,101
333,192,128
3226,192,130
2649,192,171
1911,192,175
2261,192,180
698,192,192
2670,192,194
855,192,219
1634,192,233
475,192,3
1769,192,20
2025,192,33
402,192,85
204,192,141
1613,192,146
276,192,192
1838,192,213
2769,192,14
5470,192,68
5789,192,81
3632,192,89
7792,192,127
2597,192,135
2842,192,144
3540,192,162
3335,192,174
8646,192,192
2813,192,198
1743,192,17
3193,192,63
337,192,158
985,192,178
598,192,192
827,192,193
2277,192,232
2578,192,236
1774,192,240
9016,192,41
1225,192,53
6399,192,61
3940,192,72
2810,192,86
8801,192,103
5419,192,109
1342,192,118
6076,192,125
6358,192,143
2834,192,183
6286,192,192
4096,192,214
1460,192,231
1005,192,238
4363,192,1
1543,192,57
2407,192,85
2043,192,107
2189,192,128
2616,192,171
2395,192,192
3666,192,243
3106,192,15
4466,192,32
1081,192,42
2944,192,44
2937,192,85
6044,192,94
5993,192,122
1707,192,129
5348,192,140
5766,192,161
2130,192,168
1816,192,187
3565,192,192
3243,192,234
4760,192,248
908,192,15
2724,192,88
3291,192,89
690,192,99
2267,192,102
1672,192,117
315,192,150
2483,192,171
647,192,192
1595,192,194
5339,193,11
1443,193,16
6403,193,30
1959,193,31
5564,193,114
4799,193,122
2457,193,124
3948,193,140
1700,193,151
5821,193,164
1996,193,188
4568,193,193
7285,193,44
2194,193,50
11693,193,87
4436,193,108
4409,193,117
3588,193,124
9600,193,148
5769,193,173
4354,193,181
7798,193,193
9688,193,200
7462,193,201
6491,193,202
7314,193,203
9982,193,213
1820,193,233
1246,193,12
698,193,44
1557,193,56
3201,193,88
2993,193,90
1960,193,93
1183,193,94
746,193,98
858,193,119
1382,193,126
1915,193,141
2464,193,158
1703,193,168
1317,193,180
803,193,193
1087,193,194
3708,193,216
1794,193,219
4881,193,78
1474,193,81
8242,193,90
3901,193,93
5217,193,130
1678,193,137
3582,193,160
4231,193,170
5823,193,193
5535,193,215
1923,193,230
860,193,237
809,193,247
1692,193,0
1582,193,40
2513,193,49
1331,193,99
1081,193,106
2187,193,133
1613,193,171
866,193,193
1732,193,194
4671,193,202
2542,193,221
3122,193,1
2691,193,14
4173,193,22
5485,193,30
4752,193,36
2190,193,48
5075,193,51
780,193,76
3598,193,93
505,193,94
3871,193,133
3751,193,142
3912,193,175
3063,193,185
1627,193,193
1640,193,203
2977,193,237
1722,193,249
4693,193,2
8913,193,34
5173,193,49
2033,193,79
4168,193,100
11409,193,105
3605,193,107
9528,193,141
9850,193,179
4942,193,183
9204,193,193
4514,193,212
8072,193,220
8039,193,221
4665,193,236
2894,193,239
7634,193,244
6199,193,247
4825,193,29
7704,193,44
2304,193,46
2248,193,49
3709,193,55
7871,193,80
8456,193,98
9283,193,117
7176,193,124
5702,193,131
4604,193,145
2221,193,151
2980,193,154
8026,193,171
3002,193,184
7798,193,193
2461,193,35
7474,193,46
6084,193,95
4028,193,121
5653,193,123
8352,193,132
2178,193,139
2411,193,160
5021,193,193
7733,193,195
2498,193,214
2407,193,17
4409,193,63
465,193,158
1360,193,178
827,193,192
1142,193,193
3144,193,232
3560,193,236
2451,193,240
14297,193,62
9545,193,110
5720,193,120
2558,193,135
3808,193,144
5905,193,154
2623,193,171
5213,193,186
3718,193,191
11885,193,193
3320,193,207
12046,193,231
6167,193,7
967,193,15
5289,193,24
6416,193,72
5110,193,117
3243,193,123
3012,193,137
6738,193,185
8996,193,193
3184,193,236
9432,194,8
7617,194,14
1465,194,39
6383,194,49
3423,194,83
8870,194,85
11516,194,92
8507,194,119
4488,194,130
12868,194,136
9585,194,142
6790,194,154
12163,194,178
15714,194,194
8544,194,234
4209,194,236
823,194,28
1414,194,31
1230,194,34
397,194,37
1831,194,43
2024,194,50
247,194,72
1832,194,74
1249,194,81
419,194,113
640,194,127
290,194,148
320,194,194
854,194,241
7923,194,43
4894,194,52
8678,194,72
2674,194,75
9534,194,104
1847,194,123
7130,194,131
1439,194,191
9954,194,194
11334,194,202
11119,194,203
7784,194,209
7717,194,231
4409,194,240
1686,194,12
946,194,44
2108,194,56
4334,194,88
4052,194,90
2654,194,93
1602,194,94
1010,194,98
1161,194,119
1871,194,126
2593,194,141
3336,194,158
2305,194,168
1783,194,180
1087,194,193
1472,194,194
5020,194,216
2429,194,219
3934,194,19
7335,194,26
7615,194,40
6022,194,70
5675,194,96
6069,194,115
6686,194,128
4543,194,156
5246,194,165
4596,194,194
2575,194,204
6705,194,213
5925,194,243
8182,194,10
7141,194,47
7360,194,57
4032,194,62
6491,194,70
1081,194,85
7677,194,91
3949,194,93
7836,194,97
4179,194,103
7961,194,112
6805,194,126
1696,194,131
9148,194,133
7857,194,150
6401,194,155
4933,194,179
4995,194,192
8017,194,194
10034,194,209
6930,194,239
3383,194,0
3164,194,40
5023,194,49
2660,194,99
2161,194,106
4372,194,133
3224,194,171
1732,194,193
3462,194,194
9338,194,202
5082,194,221
3274,194,9
2059,194,20
815,194,44
1119,194,97
2690,194,111
2823,194,112
544,194,119
2572,194,127
2379,194,131
3735,194,143
942,194,194
1340,194,220
519,194,244
1547,194,6
12525,194,23
4210,194,27
5829,194,74
1768,194,76
11343,194,78
4774,194,91
3617,194,101
1274,194,128
12336,194,130
10131,194,171
7310,194,175
8646,194,180
2670,194,192
10211,194,194
3270,194,219
6251,194,233
6262,194,9
3304,194,46
3280,194,63
1612,194,80
4395,194,81
2991,194,91
2206,194,97
5099,194,101
1065,194,103
2451,194,136
2340,194,149
1781,194,194
952,194,211
653,194,219
3342,194,229
1411,194,31
1801,194,32
1135,194,44
694,194,86
819,194,91
222,194,114
968,194,124
774,194,128
853,194,129
775,194,157
1151,194,180
235,194,194
1235,194,208
1665,194,210
1437,194,238
900,194,244
577,194,247
4532,194,13
5248,194,45
9019,194,51
2429,194,94
3707,194,154
4424,194,194
3474,194,204
5740,194,207
2736,194,209
3240,194,210
4699,194,213
5375,194,223
8638,194,239
642,194,6
1761,194,41
1732,194,44
2056,194,98
1712,194,125
1537,194,127
2154,194,145
1167,194,150
1791,194,180
472,194,194
2262,194,212
2237,194,15
6710,194,88
8105,194,89
1700,194,99
5583,194,102
4118,194,117
776,194,150
6116,194,171
1595,194,192
3928,194,194
5001,195,1
3710,195,42
4475,195,43
5250,195,44
1710,195,61
1331,195,67
11070,195,89
2254,195,93
7590,195,184
7483,195,195
1160,195,20
824,195,48
380,195,63
795,195,70
756,195,87
1137,195,94
1330,195,115
790,195,162
617,195,168
667,195,172
932,195,180
436,195,183
299,195,195
1971,195,216
1420,195,224
1664,195,230
1609,195,0
2636,195,29
2383,195,32
3367,195,166
4184,195,182
1735,195,192
2424,195,195
658,195,196
3492,195,209
3016,195,224
2754,195,247
9489,195,23
6888,195,46
2822,195,66
2708,195,98
7926,195,102
8863,195,123
6584,195,168
9918,195,180
3321,195,192
12797,195,195
1205,195,214
3043,195,13
11010,195,36
10003,195,57
7905,195,76
4653,195,79
3755,195,105
1487,195,125
4701,195,141
11513,195,165
9479,195,178
4598,195,184
6306,195,187
9963,195,195
7994,195,205
3475,195,15
1332,195,19
3703,195,50
5620,195,52
1818,195,117
1068,195,121
2447,195,124
1703,195,133
5448,195,138
1072,195,158
3601,195,173
2833,195,195
3513,195,207
988,195,212
3885,195,214
3345,195,220
3006,195,235
3415,195,1
4808,195,2
1755,195,38
2210,195,51
3665,195,54
1889,195,71
2690,195,79
1858,195,103
1807,195,135
1182,195,147
3248,195,159
2508,195,166
1033,195,181
1291,195,195
2354,195,204
1600,195,206
1200,195,213
3411,195,217
3193,195,232
3790,195,35
11510,195,46
9369,195,95
6204,195,121
8706,195,123
12863,195,132
3355,195,139
3714,195,160
7733,195,193
11909,195,195
3848,195,214
6911,195,7
2241,195,30
8365,195,56
7228,195,67
7025,195,105
4447,195,127
1252,195,148
3583,195,155
1490,195,169
5057,195,187
5958,195,195
2100,195,201
2389,195,219
7001,195,5
4554,195,36
8320,195,73
1771,195,102
8592,195,105
9434,195,119
5777,195,167
10556,195,177
8679,195,195
2525,195,203
11316,195,205
6165,195,227
7727,195,247
1061,195,7
4241,195,21
685,195,29
2582,195,44
1590,195,62
1389,195,85
2921,195,147
940,195,163
1877,195,175
1082,195,180
4194,195,188
857,195,195
1851,195,203
1647,195,216
2247,195,230
1535,195,248
2516,195,6
2102,195,11
2131,195,13
1847,195,16
1363,195,49
1436,195,69
3191,195,84
1217,195,100
1454,195,160
1553,195,184
639,195,195
3759,195,208
834,195,15
1880,195,25
690,195,29
1427,195,42
2571,195,49
2085,195,55
856,195,69
629,195,84
1319,195,139
1686,195,168
481,195,169
398,195,195
1129,195,214
893,195,244
437,196,0
716,196,29
647,196,32
915,196,166
1136,196,182
471,196,192
658,196,195
178,196,196
948,196,209
819,196,224
748,196,247
3616,196,8
5418,196,12
3759,196,36
1758,196,61
1656,196,78
906,196,80
1732,196,93
3979,196,94
2446,196,124
4324,196,132
3910,196,140
1551,196,167
898,196,173
2584,196,196
11139,196,0
5560,196,46
5087,196,54
10001,196,71
10886,196,83
9393,196,124
4755,196,153
20796,196,182
3105,196,185
13794,196,186
17190,196,196
18999,196,199
9536,196,211
9275,196,237
7460,196,24
6627,196,66
5574,196,76
8461,196,77
711,196,112
4823,196,116
3704,196,119
5876,196,122
5490,196,155
7033,196,170
4349,196,177
4840,196,196
1571,196,203
4271,196,205
8341,196,221
3418,196,232
4303,196,233
5356,196,31
9225,196,35
4618,196,44
8179,196,52
10744,196,68
15270,196,106
6189,196,129
11842,196,141
5050,196,143
6749,196,149
8601,196,154
2373,196,155
14822,196,196
9104,196,221
4988,196,227
11162,196,75
4148,196,90
2507,196,100
3617,196,115
3927,196,119
4814,196,155
7511,196,179
10338,196,196
11180,196,218
3511,196,37
2059,196,67
2194,196,82
3433,196,171
4124,196,196
5190,196,223
5428,196,228
1446,196,11
2423,196,12
4427,196,36
7165,196,39
4962,196,53
5583,196,66
3407,196,80
11332,196,88
7318,196,108
9050,196,134
11455,196,196
9671,196,207
1277,196,244
2496,197,22
2813,197,27
1928,197,48
994,197,67
1393,197,79
1205,197,86
2353,197,107
2048,197,115
1004,197,124
1995,197,141
446,197,164
3051,197,165
3139,197,174
1879,197,185
551,197,197
1652,197,224
980,197,231
943,197,78
6070,197,93
2182,197,98
7138,197,129
2487,197,144
4239,197,197
2535,197,204
2909,197,217
5074,197,222
3394,197,224
2169,197,19
5282,197,36
2254,197,49
12741,197,67
8363,197,79
14910,197,95
5299,197,160
10883,197,190
10067,197,197
7480,197,226
4731,197,237
1197,197,244
6152,197,29
3437,197,48
3587,197,66
7747,197,80
2325,197,141
6370,197,142
6113,197,154
4856,197,178
6492,197,185
6581,197,197
2710,197,202
1585,197,217
6021,197,218
7345,197,222
568,197,13
229,197,27
1124,197,34
589,197,59
458,197,102
518,197,123
299,197,125
137,197,197
880,197,204
2458,197,19
2830,197,26
1096,197,42
2933,197,84
1746,197,91
1457,197,102
1883,197,124
2206,197,150
1542,197,162
1826,197,167
1412,197,171
1187,197,178
1593,197,187
551,197,197
1779,197,215
1787,197,231
1440,197,246
4734,197,4
5891,197,85
8196,197,101
4996,197,108
6179,197,158
7192,197,163
8157,197,189
6932,197,197
714,197,11
5088,197,17
6039,197,50
2137,197,74
2347,197,151
3738,197,154
3735,197,191
2410,197,197
4103,197,204
943,197,1
214,197,24
999,197,55
787,197,82
657,197,91
983,197,128
1168,197,136
342,197,165
265,197,167
841,197,177
496,197,178
506,197,183
891,197,185
1150,197,189
137,197,197
1099,197,209
1343,197,215
6329,197,10
1837,197,13
4490,197,23
4753,197,27
3199,197,55
6869,197,87
3373,197,98
6702,197,99
6996,197,143
4083,197,162
5688,197,169
4651,197,179
4101,197,197
1982,197,212
954,197,222
1890,197,229
2351,197,235
4122,197,246
1264,197,34
961,197,48
2431,197,108
2166,197,115
2726,197,164
575,197,180
2985,197,184
999,197,191
1317,197,197
3313,197,235
4078,197,243
2863,197,1
7830,197,7
1199,197,72
9807,197,106
6799,197,115
1350,197,123
2057,197,130
1700,197,131
1987,197,151
3927,197,156
6077,197,166
923,197,186
6239,197,197
3173,197,214
3816,197,229
1441,197,5
1238,197,47
662,197,57
1378,197,105
1572,197,118
2542,197,123
623,197,171
2526,197,176
411,197,197
1120,197,213
1122,197,237
4292,197,1
6020,197,9
2259,197,44
1816,197,47
990,197,76
3294,197,92
6953,197,125
3188,197,144
9317,197,145
4125,197,150
6756,197,172
5906,197,197
6339,197,233
7543,197,6
4144,197,24
7115,197,69
2489,197,117
8910,197,161
7085,197,181
5743,197,197
5411,197,198
5793,197,242
767,197,0
454,197,19
1124,197,34
1160,197,49
892,197,66
544,197,68
1154,197,83
1164,197,94
512,197,118
1269,197,121
426,197,124
1136,197,143
250,197,157
1128,197,164
970,197,168
137,197,197
828,197,214
994,197,235
479,197,243
9217,197,21
7532,197,24
8636,197,39
4628,197,61
7781,197,118
3505,197,144
5234,197,167
4627,197,173
6541,197,183
9945,197,189
10067,197,197
2842,197,240
836,198,34
3081,198,75
706,198,87
1823,198,88
756,198,91
1283,198,100
1250,198,101
1256,198,104
2026,198,167
2831,198,182
645,198,198
1324,198,19
4705,198,24
3145,198,38
4773,198,41
4319,198,54
4425,198,61
2231,198,89
1005,198,92
3540,198,102
3881,198,133
479,198,140
4643,198,144
2274,198,171
2004,198,198
3688,198,217
4978,198,222
2201,198,50
2251,198,58
5169,198,77
4793,198,125
5220,198,139
3670,198,156
1457,198,159
5631,198,160
6628,198,180
5449,198,198
3145,198,16
6824,198,42
7994,198,53
2889,198,56
2216,198,67
7485,198,112
1760,198,118
959,198,158
6645,198,177
6772,198,198
7086,198,225
7399,198,229
15363,198,22
3845,198,37
7715,198,169
7036,198,184
12666,198,198
7805,198,212
901,198,14
1780,198,68
1883,198,81
1181,198,89
2535,198,127
845,198,135
924,198,144
1151,198,162
1085,198,174
2813,198,192
915,198,198
4321,198,24
3840,198,69
2301,198,135
2882,198,154
762,198,164
2512,198,173
4111,198,191
2004,198,198
4425,198,201
1035,198,213
1310,198,238
2236,198,243
635,198,248
9198,198,3
1016,198,6
1778,198,21
2016,198,27
7738,198,82
4167,198,139
7951,198,149
4546,198,170
7195,198,178
4945,198,179
4827,198,180
5998,198,198
5169,198,205
3620,198,214
5108,198,241
10334,198,32
10745,198,43
4398,198,71
5633,198,103
12195,198,106
4214,198,115
6077,198,146
9847,198,198
10089,198,224
7875,198,226
8901,198,247
6883,198,6
2366,198,10
12575,198,30
1926,198,41
7105,198,42
5624,198,47
6091,198,52
3742,198,72
7849,198,77
4759,198,83
1086,198,85
9373,198,198
6426,198,246
7106,198,6
3905,198,24
6703,198,69
2345,198,117
8394,198,161
6675,198,181
5411,198,197
5098,198,198
5457,198,242
5770,198,0
4734,198,42
5482,198,55
2986,198,71
5968,198,108
3535,198,120
3157,198,125
4696,198,127
5648,198,144
6373,198,149
1712,198,165
742,198,173
4949,198,182
5058,198,186
4758,198,198
2884,198,214
1944,199,4
8060,199,15
14182,199,16
5628,199,21
10786,199,27
11351,199,33
4557,199,48
10476,199,57
4938,199,100
17483,199,113
3303,199,136
11228,199,147
7053,199,173
16243,199,199
9198,199,204
2238,199,238
4718,199,3
1493,199,28
6462,199,41
5436,199,53
2238,199,74
6416,199,86
5590,199,116
3086,199,136
5686,199,137
4194,199,142
4490,199,144
5511,199,159
662,199,185
2929,199,199
4710,199,215
1535,199,243
3445,199,244
6507,199,73
3398,199,83
2890,199,141
3087,199,146
5654,199,164
1134,199,167
3319,199,199
8590,199,233
12311,199,0
6145,199,46
5622,199,54
11053,199,71
12031,199,83
10381,199,124
5256,199,153
22984,199,182
3431,199,185
15245,199,186
18999,199,196
20997,199,199
10539,199,211
10250,199,237
2080,199,23
3727,199,58
4116,199,65
3864,199,96
3819,199,130
1549,199,160
5420,199,174
2389,199,199
1021,199,204
2625,199,206
7981,199,69
2356,199,85
1696,199,92
5360,199,120
8923,199,134
5810,199,138
6167,199,159
3296,199,185
14094,199,199
1446,199,207
12903,199,223
6921,199,227
12081,199,245
4652,199,31
4792,199,47
1574,199,63
7324,199,65
1187,199,75
3764,199,84
6500,199,95
2865,199,110
4909,199,113
2300,199,115
2882,199,120
2633,199,121
1679,199,135
6388,199,148
5123,199,199
2615,199,210
3341,199,241
4912,199,244
591,199,88
2288,199,90
2181,199,114
396,199,138
244,199,140
1146,199,178
2181,199,187
438,199,199
642,199,223
590,199,246
1447,200,39
4358,200,47
7699,200,50
1523,200,51
7340,200,82
1995,200,108
6114,200,119
3739,200,120
1580,200,137
9945,200,139
4971,200,145
9395,200,157
5368,200,165
4637,200,200
9222,200,217
2026,200,15
1051,200,42
2299,200,54
3242,200,79
3746,200,96
1798,200,117
3171,200,167
1500,200,184
1948,200,200
3368,200,232
769,200,237
4384,200,245
9051,200,44
2726,200,50
14528,200,87
5511,200,108
5478,200,117
4458,200,124
11927,200,148
7168,200,173
5410,200,181
9688,200,193
12036,200,200
9271,200,201
8064,200,202
9087,200,203
12401,200,213
2262,200,233
6728,200,1
3413,200,2
11543,200,42
8928,200,48
13380,200,59
5633,200,76
13812,200,135
4013,200,136
8053,200,141
8643,200,142
11615,200,163
15586,200,200
3766,200,239
3254,200,240
5181,200,248
6457,200,10
1192,200,74
2443,200,121
5396,200,154
9925,200,200
10146,200,210
12052,200,249
915,200,18
482,200,19
1213,200,54
745,200,78
270,200,92
1436,200,99
2953,200,113
436,200,177
2055,200,179
633,200,182
311,200,200
842,200,244
6286,200,36
5177,200,74
2761,200,76
2949,200,105
2989,200,117
4367,200,122
5788,200,151
3855,200,156
2673,200,200
5776,200,225
5342,200,229
3526,200,233
5364,200,248
953,200,26
374,200,27
235,200,79
239,200,97
726,200,112
313,200,143
941,200,144
979,200,147
908,200,167
1044,200,175
890,200,178
900,200,186
229,200,200
1579,200,220
670,200,224
1728,200,226
547,200,246
408,200,247
5099,200,4
3540,200,8
5425,200,19
1273,200,47
6163,200,68
2878,200,71
915,200,86
2892,200,105
8252,200,122
1363,200,138
866,200,158
2827,200,169
4637,200,200
3629,200,214
7374,200,221
2586,200,20
3710,200,47
2044,200,62
2146,200,73
3478,200,98
1703,200,110
5314,200,182
1806,200,187
2061,200,200
2656,200,223
1146,200,226
2205,200,1
4036,200,13
11589,200,19
2758,200,42
6708,200,56
2431,200,66
10091,200,78
1557,200,114
4277,200,160
4760,200,169
3057,200,180
6302,200,185
11489,200,200
5169,200,209
11463,200,219
2018,200,235
7216,200,238
843,201,18
903,201,33
1330,201,57
3032,201,118
2267,201,144
2402,201,178
2570,201,189
1282,201,201
1306,201,233
2532,201,11
2916,201,18
626,201,42
2640,201,44
728,201,54
1280,201,62
3704,201,74
3170,201,85
832,201,106
1654,201,118
4276,201,132
1598,201,142
1003,201,156
2173,201,158
2405,201,160
550,201,166
1823,201,184
1495,201,201
3112,201,212
3366,201,215
2223,201,234
6971,201,44
2099,201,50
11190,201,87
4245,201,108
4219,201,117
3433,201,124
9187,201,148
5521,201,173
4167,201,181
7462,201,193
9271,201,200
7140,201,201
6211,201,202
6999,201,203
9552,201,213
1742,201,233
1975,201,5
569,201,83
1102,201,137
1347,201,140
659,201,158
624,201,176
620,201,178
404,201,186
402,201,201
1363,201,207
711,201,215
3926,201,47
1925,201,61
4280,201,62
6155,201,65
1404,201,70
1354,201,73
1807,201,84
7047,201,120
4503,201,144
7806,201,146
2680,201,151
3936,201,158
3406,201,178
4726,201,201
1697,201,204
5656,201,209
4246,201,234
4079,201,246
1184,201,21
1399,201,48
2227,201,109
2773,201,110
710,201,115
1551,201,161
1153,201,162
2304,201,181
664,201,201
3166,201,205
2191,201,240
2590,201,248
2436,201,7
790,201,30
2949,201,56
2548,201,67
2476,201,105
1567,201,127
441,201,148
1263,201,155
525,201,169
1783,201,187
2100,201,195
740,201,201
842,201,219
8949,201,66
8005,201,68
6452,201,71
19685,201,101
3858,201,126
13778,201,134
6029,201,156
12759,201,161
18513,201,201
3464,201,210
15133,201,215
11870,201,233
11271,201,235
9206,201,237
8422,201,241
11146,201,248
8289,201,0
3792,201,7
8567,201,18
4202,201,42
1675,201,64
3001,201,70
2135,201,85
7265,201,100
7681,201,109
1516,201,133
2646,201,136
5045,201,140
7152,201,159
5981,201,201
4480,201,204
6687,201,206
8219,201,210
2618,201,215
4447,201,234
5410,201,0
12783,201,6
5894,201,13
2834,201,26
4236,201,46
10386,201,52
1526,201,59
13223,201,68
8055,201,111
6831,201,173
3777,201,185
7192,201,188
14821,201,201
3094,201,214
13964,201,224
3400,201,225
2896,201,233
11358,201,237
8692,201,240
9538,201,24
8476,201,69
5080,201,135
6361,201,154
1682,201,164
5545,201,173
9074,201,191
4425,201,198
9766,201,201
2285,201,213
2892,201,238
4935,201,243
1403,201,248
3010,202,21
12137,202,27
6514,202,79
11652,202,100
8685,202,107
4709,202,119
7743,202,134
3464,202,143
10047,202,202
8440,202,212
1887,202,235
6150,202,236
8849,202,241
2533,202,29
1415,202,48
1477,202,66
3190,202,80
957,202,141
2623,202,142
2518,202,154
2000,202,178
2673,202,185
2710,202,197
1116,202,202
653,202,217
2479,202,218
3025,202,222
6064,202,44
1826,202,50
9733,202,87
3692,202,108
3670,202,117
2986,202,124
7991,202,148
4802,202,173
3624,202,181
6491,202,193
8064,202,200
6211,202,201
5403,202,202
6088,202,203
8309,202,213
1515,202,233
9021,202,43
5572,202,52
9881,202,72
3045,202,75
10855,202,104
2103,202,123
8118,202,131
1639,202,191
11334,202,194
12905,202,202
12660,202,203
8863,202,209
8787,202,231
5020,202,240
9127,202,0
8534,202,40
13549,202,49
7176,202,99
5831,202,106
11793,202,133
8698,202,171
4671,202,193
9338,202,194
25187,202,202
13709,202,221
1305,202,27
4158,202,68
5131,202,72
2962,202,96
2114,202,140
3060,202,162
3883,202,192
1744,202,202
5120,202,4
4263,202,24
1562,202,44
4845,202,52
3160,202,62
4540,202,65
4839,202,90
4970,202,95
3697,202,116
1321,202,122
3226,202,202
1625,202,203
3679,202,214
2050,202,221
5923,202,228
1081,202,233
4052,202,234
3582,202,235
4327,202,247
6856,202,29
7973,202,59
2258,202,74
8082,202,84
4549,202,92
5913,202,103
3286,202,137
13852,202,168
5905,202,202
3472,202,235
6851,202,236
5707,202,247
1259,202,248
6406,203,9
2236,203,47
11037,203,60
4709,203,136
3997,203,140
5366,203,141
3146,203,144
6831,203,153
5897,203,154
1927,203,176
7629,203,203
5721,203,206
4326,203,212
6103,203,230
2977,203,33
13181,203,78
9604,203,79
11668,203,103
8732,203,123
8849,203,126
10077,203,183
12419,203,203
6833,203,44
2058,203,50
10968,203,87
4161,203,108
4136,203,117
3365,203,124
9005,203,148
5412,203,173
4084,203,181
7314,203,193
9087,203,200
6999,203,201
6088,203,202
6860,203,203
9362,203,213
1707,203,233
8849,203,43
5466,203,52
9693,203,72
2987,203,75
10649,203,104
2063,203,123
7964,203,131
1608,203,191
11119,203,194
12660,203,202
12419,203,203
8694,203,209
8620,203,231
4925,203,240
9227,203,15
11198,203,20
8844,203,31
11949,203,51
13459,203,64
5340,203,142
4999,203,148
6632,203,154
9228,203,155
7842,203,156
7101,203,169
9879,203,203
1600,203,212
6327,203,247
3147,203,1
2713,203,14
4206,203,22
5529,203,30
4791,203,36
2207,203,48
5115,203,51
786,203,76
3627,203,93
509,203,94
3902,203,133
3781,203,142
3944,203,175
3088,203,185
1640,203,193
1653,203,203
3001,203,237
1736,203,249
2422,203,24
2151,203,66
1809,203,76
2747,203,77
230,203,112
1566,203,116
1202,203,119
1908,203,122
1782,203,155
2283,203,170
1412,203,177
1571,203,196
510,203,203
1387,203,205
2708,203,221
1110,203,232
1397,203,233
2579,203,4
2147,203,24
786,203,44
2441,203,52
1591,203,62
2287,203,65
2438,203,90
2503,203,95
1862,203,116
665,203,122
1625,203,202
818,203,203
1853,203,214
1032,203,221
2984,203,228
544,203,233
2041,203,234
1804,203,235
2180,203,247
7220,203,15
3775,203,36
4967,203,47
2460,203,70
3381,203,92
3481,203,95
1322,203,142
9870,203,166
5669,203,203
2549,203,211
3858,203,249
1676,203,7
3705,203,9
4804,203,20
1233,203,41
6765,203,80
8664,203,170
2939,203,203
1713,203,218
2806,203,235
4307,203,243
862,203,244
2037,203,5
1325,203,36
2421,203,73
515,203,102
2500,203,105
2745,203,119
1681,203,167
3071,203,177
2525,203,195
734,203,203
3292,203,205
1794,203,227
2248,203,247
2292,203,7
9162,203,21
1481,203,29
5578,203,44
3435,203,62
3002,203,85
6311,203,147
2031,203,163
4055,203,175
2338,203,180
9062,203,188
1851,203,195
4000,203,203
3559,203,216
4854,203,230
3316,203,248
6209,204,8
8590,204,9
4857,204,35
5231,204,39
4381,204,62
4263,204,65
5383,204,76
2139,204,87
2279,204,112
6192,204,133
3266,204,135
2310,204,168
7270,204,181
5916,204,204
8192,204,212
1801,204,238
5040,204,248
2930,204,59
1404,204,71
1127,204,78
2828,204,135
2045,204,143
1736,204,160
2184,204,173
476,204,185
1515,204,204
4273,204,219
4774,204,223
2631,204,230
1101,204,4
4564,204,15
8031,204,16
3187,204,21
6108,204,27
6428,204,33
2580,204,48
5932,204,57
2796,204,100
9901,204,113
1870,204,136
6358,204,147
3994,204,173
9198,204,199
5208,204,204
1267,204,238
563,204,78
3629,204,93
1305,204,98
4268,204,129
1487,204,144
2535,204,197
1515,204,204
1739,204,217
3034,204,222
2030,204,224
4316,204,46
4657,204,91
3387,204,111
5359,204,131
8344,204,140
8357,204,143
6241,204,173
8139,204,204
887,204,214
2204,204,19
4110,204,26
4267,204,40
3374,204,70
3179,204,96
3400,204,115
3746,204,128
2545,204,156
2939,204,165
2575,204,194
1442,204,204
3757,204,213
3320,204,243
1410,204,47
691,204,61
1537,204,62
2210,204,65
504,204,70
486,204,73
649,204,84
2530,204,120
1617,204,144
2803,204,146
962,204,151
1413,204,158
1223,204,178
1697,204,201
609,204,204
2031,204,209
1525,204,234
1465,204,246
1502,204,38
1566,204,44
1727,204,45
1280,204,47
3007,204,57
2209,204,65
1078,204,108
2121,204,140
1190,204,149
1081,204,161
1070,204,162
1234,204,204
762,204,51
2546,204,54
1237,204,62
5412,204,64
5500,204,79
4885,204,95
1548,204,187
1515,204,204
2910,204,205
2739,204,219
6227,204,1
8768,204,2
3201,204,38
4030,204,51
6683,204,54
3444,204,71
4906,204,79
3389,204,103
